DDInter1791	DDInter1559	2
DDInter1822	DDInter1559	2
DDInter1836	DDInter1559	2
DDInter1861	DDInter1559	2
DDInter1559	DDInter1917	1
DDInter1559	DDInter1940	1
DDInter1946	DDInter1559	2
DDInter1951	DDInter1559	2
DDInter21	DDInter1783	3
DDInter21	DDInter1826	2
DDInter21	DDInter1828	2
DDInter1941	DDInter21	3
DDInter1647	DDInter22	2
DDInter1886	DDInter22	2
DDInter1621	DDInter776	2
DDInter776	DDInter1646	2
DDInter776	DDInter1660	2
DDInter776	DDInter1665	2
DDInter776	DDInter1679	2
DDInter776	DDInter1828	2
DDInter1855	DDInter776	1
DDInter1881	DDInter776	2
DDInter1621	DDInter1545	2
DDInter1545	DDInter1646	2
DDInter1647	DDInter23	2
DDInter1545	DDInter1660	2
DDInter1545	DDInter1665	2
DDInter1545	DDInter1679	2
DDInter1826	DDInter1545	2
DDInter1545	DDInter1828	2
DDInter1881	DDInter1545	2
DDInter1886	DDInter23	2
DDInter598	DDInter1785	2
DDInter598	DDInter1589	2
DDInter598	DDInter1590	2
DDInter598	DDInter1612	2
DDInter598	DDInter1650	2
DDInter598	DDInter1681	2
DDInter598	DDInter1683	2
DDInter598	DDInter1686	2
DDInter598	DDInter1707	1
DDInter1716	DDInter598	2
DDInter598	DDInter1717	2
DDInter598	DDInter1791	2
DDInter598	DDInter1795	2
DDInter598	DDInter1803	2
DDInter1836	DDInter598	1
DDInter598	DDInter1853	3
DDInter598	DDInter1859	1
DDInter598	DDInter1861	1
DDInter598	DDInter1883	2
DDInter598	DDInter1922	2
DDInter598	DDInter1929	2
DDInter1941	DDInter598	3
DDInter598	DDInter1951	2
DDInter1010	DDInter1665	2
DDInter1010	DDInter1713	2
DDInter1010	DDInter1725	2
DDInter1010	DDInter1826	2
DDInter1010	DDInter1828	2
DDInter1010	DDInter1855	2
DDInter1010	DDInter1857	2
DDInter1010	DDInter1916	2
DDInter25	DDInter1725	2
DDInter1886	DDInter25	2
DDInter1855	DDInter415	2
DDInter1857	DDInter415	2
DDInter1291	DDInter1646	2
DDInter1675	DDInter1291	2
DDInter1855	DDInter1291	2
DDInter1881	DDInter1291	2
DDInter27	DDInter1622	2
DDInter27	DDInter1675	2
DDInter27	DDInter1811	2
DDInter27	DDInter1855	3
DDInter27	DDInter1857	3
DDInter27	DDInter1963	1
DDInter27	DDInter1965	1
DDInter27	DDInter1966	1
DDInter1622	DDInter1848	2
DDInter1665	DDInter1848	2
DDInter1675	DDInter1848	2
DDInter1811	DDInter1848	2
DDInter652	DDInter1632	2
DDInter652	DDInter1605	2
DDInter652	DDInter1606	2
DDInter1621	DDInter652	2
DDInter652	DDInter1635	2
DDInter652	DDInter1646	2
DDInter652	DDInter1653	2
DDInter652	DDInter1656	2
DDInter652	DDInter1660	2
DDInter652	DDInter1664	3
DDInter652	DDInter1665	2
DDInter652	DDInter1679	2
DDInter652	DDInter1697	2
DDInter1704	DDInter652	3
DDInter652	DDInter1746	2
DDInter652	DDInter1769	2
DDInter1793	DDInter652	2
DDInter652	DDInter1796	2
DDInter652	DDInter1798	2
DDInter1809	DDInter652	3
DDInter1810	DDInter652	3
DDInter652	DDInter1826	2
DDInter652	DDInter1828	2
DDInter1829	DDInter652	2
DDInter652	DDInter1845	2
DDInter1852	DDInter652	2
DDInter652	DDInter1866	2
DDInter1867	DDInter652	2
DDInter652	DDInter1876	3
DDInter1881	DDInter652	2
DDInter1921	DDInter652	2
DDInter1927	DDInter652	2
DDInter1967	DDInter652	2
DDInter900	DDInter1665	2
DDInter900	DDInter1713	2
DDInter1725	DDInter900	2
DDInter1826	DDInter900	2
DDInter900	DDInter1828	2
DDInter1855	DDInter900	2
DDInter1857	DDInter900	2
DDInter1916	DDInter900	2
DDInter32	DDInter1615	2
DDInter1061	DDInter1621	2
DDInter1061	DDInter1622	1
DDInter1061	DDInter1646	2
DDInter1061	DDInter1660	2
DDInter1061	DDInter1679	2
DDInter692	DDInter1713	2
DDInter1725	DDInter692	2
DDInter692	DDInter1754	1
DDInter1783	DDInter692	2
DDInter1811	DDInter692	2
DDInter1826	DDInter692	2
DDInter692	DDInter1828	2
DDInter1855	DDInter692	2
DDInter1857	DDInter692	2
DDInter1881	DDInter1061	2
DDInter1916	DDInter692	2
DDInter885	DDInter1632	1
DDInter885	DDInter1588	2
DDInter1589	DDInter885	2
DDInter885	DDInter1590	2
DDInter885	DDInter1592	2
DDInter1605	DDInter885	2
DDInter885	DDInter1606	1
DDInter1607	DDInter885	2
DDInter1612	DDInter885	2
DDInter1613	DDInter885	2
DDInter885	DDInter1614	2
DDInter1621	DDInter885	2
DDInter885	DDInter1626	2
DDInter885	DDInter1627	2
DDInter885	DDInter1635	1
DDInter885	DDInter1637	2
DDInter885	DDInter1640	2
DDInter885	DDInter1646	2
DDInter1650	DDInter885	2
DDInter885	DDInter1658	2
DDInter885	DDInter1660	2
DDInter885	DDInter1676	3
DDInter885	DDInter1678	2
DDInter885	DDInter1679	2
DDInter885	DDInter1683	1
DDInter885	DDInter1633	2
DDInter885	DDInter1705	3
DDInter1707	DDInter885	2
DDInter885	DDInter1709	2
DDInter885	DDInter1711	2
DDInter1729	DDInter885	2
DDInter885	DDInter1735	2
DDInter885	DDInter1750	2
DDInter885	DDInter1755	2
DDInter885	DDInter1757	2
DDInter885	DDInter1758	2
DDInter885	DDInter1759	2
DDInter885	DDInter1760	2
DDInter885	DDInter1763	2
DDInter885	DDInter1767	2
DDInter885	DDInter1769	1
DDInter885	DDInter1771	3
DDInter1775	DDInter885	2
DDInter1776	DDInter885	2
DDInter885	DDInter1789	3
DDInter1791	DDInter885	2
DDInter1796	DDInter885	2
DDInter1804	DDInter885	1
DDInter1809	DDInter885	2
DDInter885	DDInter1825	3
DDInter885	DDInter1826	2
DDInter885	DDInter1828	2
DDInter1831	DDInter885	2
DDInter1836	DDInter885	2
